antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund'})",frozenset({'is_canceled'}),0.03433285869838345,0.37041628277075134,0.03432448278750314,0.999756038058063,2.699006724487883,0.021607032891554488,2580.663656923433
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.11123209649049334,0.37041628277075134,0.05679705167937013,0.5106174698795181,1.378496285476566,0.015594871972564053,1.2864858847214067
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.04053103274981154,0.37041628277075134,0.040522656838931234,0.9997933457325894,2.699107442723721,0.02550930235088646,3046.555607672335
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund'})",frozenset({'is_canceled'}),0.04043052181924784,0.37041628277075134,0.040422145908367534,0.9997928319867413,2.6991060557818614,0.025446022305599995,3039.000603066252
"frozenset({'market_segment_Offline TA/TO', 'meal_BB', 'hotel_City Hotel', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.06308736075048162,0.37041628277075134,0.038663204623502805,0.6128518321826871,1.6544948499523113,0.015294618964492007,1.6262086962176612
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05502135857274479,0.37041628277075134,0.038269536812128316,0.6955396559598112,1.8777243018506207,0.01788872969661558,2.0678677192394668
"frozenset({'market_segment_Offline TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.034357986431024376,0.37041628277075134,0.034357986431024376,1.0,2.6996653400868307,0.021631228813756412,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'hotel_City Hotel', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.062057123712203704,0.37041628277075134,0.04172878800569562,0.6724254285328655,1.815323623203211,0.018741818920776476,1.9219554021225809
"frozenset({'market_segment_Offline TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03703827791272301,0.37041628277075134,0.03703827791272301,1.0,2.6996653400868307,0.023318696688062128,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'hotel_City Hotel', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03693776698215931,0.37041628277075134,0.03693776698215931,1.0,2.6996653400868307,0.023255416642775664,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.08559343328586984,0.37041628277075134,0.047382527849903676,0.5535766709071338,1.4944717515286428,0.015677326462565477,1.4102840873225981
"frozenset({'market_segment_Offline TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.03429097914398191,0.37041628277075134,0.0342826032331016,0.9997557401074744,2.6990059201210057,0.021580666206018465,2577.5157383366904
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund'})",frozenset({'is_canceled'}),0.03419046821341821,0.37041628277075134,0.0341820923025379,0.9997550220480157,2.699003981600773,0.021517386160731997,2569.9607337299726
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.04043052181924784,0.37041628277075134,0.040422145908367534,0.9997928319867413,2.6991060557818614,0.025446022305599995,3039.000603066252
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.22795879051846887,0.37041628277075134,0.1302119105452718,0.5712081128747795,1.5420707443044481,0.04577226273650416,1.4682733888698567
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.21236284445933495,0.37041628277075134,0.12910629030907111,0.6079514080618443,1.6412653448015464,0.05044363486582101,1.6058818477495345
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.08511600636569226,0.37041628277075134,0.08511600636569226,1.0,2.6996653400868307,0.053587651683420924,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.2987352374570735,0.37041628277075134,0.16965407488064327,0.56790781136096,1.5331610346957538,0.058997678689156396,1.4570587800076817
"frozenset({'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.09099589580366865,0.37041628277075134,0.09099589580366865,1.0,2.6996653400868307,0.0572895343326791,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.0907529943881397,0.37041628277075134,0.0907529943881397,1.0,2.6996653400868307,0.057136607556570136,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.3011893793450038,0.37041628277075134,0.1634810285618561,0.5427848382880502,1.4653374150508844,0.051915578254850075,1.3769965870595797
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.09376832230505068,0.37041628277075134,0.09375994639417036,0.9999106744082178,2.6994241908827132,0.059026633004283756,7048.189714368638
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund'})",frozenset({'is_canceled'}),0.09352542088952173,0.37041628277075134,0.09351704497864143,0.9999104424144726,2.6994235645772404,0.05887370622817481,7029.93178658744
"frozenset({'meal_HB', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.010084596699891113,0.37041628277075134,0.010084596699891113,1.0,2.6996653400868307,0.006349097877075261,inf
"frozenset({'meal_HB', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund'})",frozenset({'is_canceled'}),0.010084596699891113,0.37041628277075134,0.010084596699891113,1.0,2.6996653400868307,0.006349097877075261,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.10361001758941285,0.37041628277075134,0.10360164167853254,0.9999191592562652,2.6994470971329028,0.06522280410525008,7787.950582127727
"frozenset({'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.2501800820839266,0.37041628277075134,0.13771672669402799,0.5504703873581306,1.486085825494917,0.04504595066521845,1.4005389178461631
"frozenset({'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.08783817740179245,0.37041628277075134,0.08783817740179245,1.0,2.6996653400868307,0.05530148624326268,inf
"frozenset({'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.08757852416450289,0.37041628277075134,0.08757852416450289,1.0,2.6996653400868307,0.055138012792939305,inf
"frozenset({'assigned_room_type_A', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.09381857777033252,0.37041628277075134,0.09381857777033252,1.0,2.6996653400868307,0.0590666489378073,inf
"frozenset({'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.09659100427171455,0.37041628277075134,0.0965407488064327,0.9994797086368366,2.6982607275269515,0.06076186805501043,1210.0599045144338
"frozenset({'meal_HB', 'assigned_room_type_A', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.010084596699891113,0.37041628277075134,0.010084596699891113,1.0,2.6996653400868307,0.006349097877075261,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_Resort Hotel', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.021534466873272467,0.37041628277075134,0.01242147583549711,0.5768183586153248,1.5572165302795682,0.004444758664849639,1.4877387288569839
"frozenset({'assigned_room_type_A', 'hotel_Resort Hotel', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.010880308233520396,0.37041628277075134,0.010134852165172962,0.9314857582755965,2.5146998164011274,0.006104608833912337,9.189092681806665
"frozenset({'hotel_Resort Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.010243739006616969,0.37041628277075134,0.010243739006616969,1.0,2.6996653400868307,0.006449291282112163,inf
"frozenset({'assigned_room_type_A', 'hotel_Resort Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.010034341234609263,0.37041628277075134,0.010034341234609263,1.0,2.6996653400868307,0.006317457854432028,inf
"frozenset({'assigned_room_type_A', 'hotel_Resort Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.010654158639752073,0.37041628277075134,0.010243739006616969,0.9614779874213836,2.5956687978979507,0.006297265167230122,16.34347935337965
"frozenset({'assigned_room_type_A', 'hotel_Resort Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.011273976044894883,0.37041628277075134,0.011273976044894883,1.0,2.6996653400868307,0.007097911746298423,inf
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05343831141636653,0.37041628277075134,0.05272635899154033,0.9866771159874609,2.6636980118881817,0.03293193831914404,47.2558131285015
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05296088449618896,0.37041628277075134,0.05250020939777201,0.9913015973430335,2.6761825639196988,0.03288263543044258,72.37923352801063
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05315353044643605,0.37041628277075134,0.05315353044643605,1.0,2.6996653400868307,0.03346459728232526,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.06141217857441997,0.37041628277075134,0.060775609347516545,0.9896344789961812,2.671681902300879,0.03802753844312632,60.73826072006415
"frozenset({'distribution_channel_TA/TO', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.06044894882318452,0.37041628277075134,0.06044894882318452,1.0,2.6996653400868307,0.03805767390270113,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'deposit_type_Non Refund', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.060097160566211574,0.37041628277075134,0.060097160566211574,1.0,2.6996653400868307,0.0378361937441985,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.1027472987687411,0.37041628277075134,0.07743529608844962,0.7536479986956877,2.034597380704553,0.03937602361379675,2.5556265583226985
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.061001758941284866,0.37041628277075134,0.061001758941284866,1.0,2.6996653400868307,0.03840571415177668,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups'})",frozenset({'is_canceled'}),0.060775609347516545,0.37041628277075134,0.060775609347516545,1.0,2.6996653400868307,0.038263334049882136,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.06995560767233437,0.37041628277075134,0.06958706759360081,0.9947318007662835,2.6854429652108944,0.04367437144064566,119.50643650678855
"frozenset({'assigned_room_type_A', 'meal_BB', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05698969762961722,0.37041628277075134,0.055507161403802664,0.9739858906525574,2.6294359507283107,0.034397249451610754,24.20162492671082
"frozenset({'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05496272719658263,0.37041628277075134,0.05496272719658263,1.0,2.6996653400868307,0.03460363809748161,inf
"frozenset({'assigned_room_type_A', 'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05471982578105369,0.37041628277075134,0.05471982578105369,1.0,2.6996653400868307,0.03445071132137266,inf
"frozenset({'assigned_room_type_A', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.06436887511516877,0.37041628277075134,0.06436887511516877,1.0,2.6996653400868307,0.04052559566887323,inf
"frozenset({'assigned_room_type_A', 'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.06381606499706843,0.37041628277075134,0.06375743362090627,0.9990812442577766,2.697185007053544,0.040118924043635526,685.2569059384807
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'meal_BB', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.0789513359577854,0.37041628277075134,0.04111734651143312,0.5207935497559941,1.4059682956170436,0.011872486126165493,1.313804763914744
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.06647960465700645,0.37041628277075134,0.04053940866069185,0.6098021922640796,1.6462618427643012,0.01591428062357439,1.6134988581364373
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03514532205377335,0.37041628277075134,0.03514532205377335,1.0,2.6996653400868307,0.022126922501833714,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.07954602563028729,0.37041628277075134,0.0460842616634559,0.5793408444772034,1.5640263979317408,0.016619118540297975,1.4966599655885293
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03812714632716308,0.37041628277075134,0.03812714632716308,1.0,2.6996653400868307,0.024004230511998827,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.038018259485719075,0.37041628277075134,0.038018259485719075,1.0,2.6996653400868307,0.02393567712960516,inf
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.03502805930144903,0.37041628277075134,0.035002931568808106,0.9992826398852224,2.6977287078486047,0.022027968049691912,877.6397018175559
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund'})",frozenset({'is_canceled'}),0.034919172460005025,0.37041628277075134,0.0348940447273641,0.9992804029743343,2.697722668937811,0.021959414667298244,874.9115057094809
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.041552893877209146,0.37041628277075134,0.04152776614456822,0.9993952832090304,2.6980328071256814,0.026135897656204894,1041.1216070579878
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.06644610101348522,0.37041628277075134,0.04053940866069185,0.6101096684734651,1.6470919256296808,0.0159266909186668,1.6147712993144612
"frozenset({'market_segment_Offline TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03496942792528687,0.37041628277075134,0.03496942792528687,1.0,2.6996653400868307,0.022016182422582402,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.034860541083842865,0.37041628277075134,0.034860541083842865,1.0,2.6996653400868307,0.02194762904018873,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.038018259485719075,0.37041628277075134,0.038018259485719075,1.0,2.6996653400868307,0.02393567712960516,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.034919172460005025,0.37041628277075134,0.0348940447273641,0.9992804029743343,2.697722668937811,0.021959414667298244,874.9115057094809
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.2682636736745121,0.37041628277075134,0.15281849401122372,0.5696577994255027,1.5378854168191651,0.053449261206285084,1.4629839146353025
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.08788843286707429,0.37041628277075134,0.08788843286707429,1.0,2.6996653400868307,0.055333126265905905,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.08755339643186197,0.37041628277075134,0.08755339643186197,1.0,2.6996653400868307,0.055122192781617695,inf
"frozenset({'meal_HB', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.02815981237959628,0.37041628277075134,0.016550799899489068,0.5877453896490183,1.5867158572312838,0.006119946874317227,1.5271720471318424
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.0989781388726024,0.37041628277075134,0.0989781388726024,1.0,2.6996653400868307,0.062315024595845814,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.09656587653907363,0.37041628277075134,0.0965407488064327,0.9997397866250324,2.6989628510574035,0.06077117577632973,2419.4902253106234
"frozenset({'meal_HB', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.013049669151520229,0.37041628277075134,0.012681129072786665,0.9717586649550705,2.623423186708255,0.007847319134292399,22.292987078253738
"frozenset({'assigned_room_type_A', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.09223553061395427,0.37041628277075134,0.09223553061395427,1.0,2.6996653400868307,0.058069988224545496,inf
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.051042800904598375,0.37041628277075134,0.050464863053857105,0.9886773875943551,2.669098075816074,0.03155777848056823,55.60410395355123
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05069938855850574,0.37041628277075134,0.050322472568891864,0.9925656699157441,2.6795951368316,0.031542593520300206,84.68600534196837
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05006281933160231,0.37041628277075134,0.05006281933160231,1.0,2.6996653400868307,0.031518735889766475,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05415863975207304,0.37041628277075134,0.05375659602981824,0.9925765542839468,2.6796245209831855,0.0336953540129351,84.8101732417562
"frozenset({'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.053228913644358826,0.37041628277075134,0.053228913644358826,1.0,2.6996653400868307,0.0335120573162901,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.053086523159393585,0.37041628277075134,0.053086523159393585,1.0,2.6996653400868307,0.03342241058546761,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.0959376832230505,0.37041628277075134,0.07302119105452717,0.7611314824515453,2.0548002824233444,0.03748431105740693,2.6356914828742006
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.05874863891448195,0.37041628277075134,0.05874863891448195,1.0,2.6996653400868307,0.03698718646993844,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups'})",frozenset({'is_canceled'}),0.05860624842951671,0.37041628277075134,0.05860624842951671,1.0,2.6996653400868307,0.03689753973911594,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.062450791523578186,0.37041628277075134,0.062450791523578186,1.0,2.6996653400868307,0.03931800147132321,inf
"frozenset({'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.052550464863053856,0.37041628277075134,0.05159561102269872,0.9818297736691106,2.6506118098397953,0.03213006317025133,34.649195104353566
"frozenset({'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.0510679286372393,0.37041628277075134,0.0510679286372393,1.0,2.6996653400868307,0.03215153634263112,inf
"frozenset({'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05090878633051344,0.37041628277075134,0.05090878633051344,1.0,2.6996653400868307,0.032051342937594214,inf
"frozenset({'assigned_room_type_A', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05433453388055951,0.37041628277075134,0.05433453388055951,1.0,2.6996653400868307,0.03420813781444121,inf
"frozenset({'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.05987938688332356,0.37041628277075134,0.05986263506156295,0.99972024059309,2.698910083312432,0.03768233515765055,2250.4469972359943
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.06292821844375576,0.37041628277075134,0.0386548287126225,0.6142686010914414,1.658319651870188,0.015345191955300652,1.6321816658189594
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05485384035513862,0.37041628277075134,0.03826116090124801,0.6975110703924263,1.8830464610652988,0.01794240526119733,2.0813446563020443
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.034316106876622836,0.37041628277075134,0.034316106876622836,1.0,2.6996653400868307,0.021604862128220388,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.061763966831392916,0.37041628277075134,0.041703660273054693,0.6752101979929481,1.8228415687947286,0.018825281270194148,1.9384343761371519
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03703827791272301,0.37041628277075134,0.03703827791272301,1.0,2.6996653400868307,0.023318696688062128,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03693776698215931,0.37041628277075134,0.03693776698215931,1.0,2.6996653400868307,0.023255416642775664,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.08408576932741435,0.37041628277075134,0.046553312672753165,0.5536408008765814,1.4946448809844213,0.015406574564573481,1.4104867077135523
